random_state,cluster_hdbscan,n,pct_total,superficie_util_mediana,superficie_util_media,superficie_util_p25,superficie_util_p75,u_norm_muro_principal_mediana,u_norm_muro_principal_media,u_norm_muro_principal_p25,u_norm_muro_principal_p75,u_norm_muro_secundario_mediana,u_norm_muro_secundario_media,u_norm_muro_secundario_p25,u_norm_muro_secundario_p75,u_norm_techo_principal_mediana,u_norm_techo_principal_media,u_norm_techo_principal_p25,u_norm_techo_principal_p75,u_norm_techo_secundario_mediana,u_norm_techo_secundario_media,u_norm_techo_secundario_p25,u_norm_techo_secundario_p75,log_calef_proyec_kwh_mediana,log_calef_proyec_kwh_media,log_calef_proyec_kwh_p25,log_calef_proyec_kwh_p75,log_acs_proyec_kwh_mediana,log_acs_proyec_kwh_media,log_acs_proyec_kwh_p25,log_acs_proyec_kwh_p75,calef_proyec_kwh_mediana,calef_proyec_kwh_media,calef_proyec_kwh_p25,calef_proyec_kwh_p75,acs_proyec_kwh_mediana,acs_proyec_kwh_media,acs_proyec_kwh_p25,acs_proyec_kwh_p75,zona_termica_moda,zona_termica_pct_moda,tipo_inmueble_moda,tipo_inmueble_pct_moda,etiqueta_arquetipo_preliminar
105,16,199,1.9900000000000002,37.6,37.47386934673367,29.3,44.6,1.9,1.8989949748743717,1.9,1.9,1.9,1.8989949748743717,1.9,1.9,0.47,0.46954773869346716,0.47,0.47,0.47,0.46954773869346716,0.47,0.47,5.880812277004387,6.021687045830335,5.0632277442154265,6.881427631395198,0.0,0.0,0.0,0.0,357.1,819.0366834170853,157.1,973.05,0.0,0.0,0.0,0.0,d,100.0,depto,100.0,depto | d | sup_mediana 38 m2 | calef: 357 kWh | acs: 0 kWh
105,17,280,2.8000000000000003,46.2,48.9075,44.5,52.0,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.3799999999999999,0.38,0.38,0.38,0.3799999999999999,0.38,0.38,9.12381695394893,9.005992773212675,8.794007480645961,9.242550677709188,7.912313265567924,7.941177678109713,7.882654483963062,8.004064918587572,9170.150000000001,8820.785714285712,6593.625,10326.35,2729.7,2825.2739285714288,2649.9,2992.1,f,100.0,casa_pareada,100.0,casa_pareada | f | sup_mediana 46 m2 | calef: 9170 kWh | acs: 2730 kWh
105,18,77,0.77,51.1,51.66363636363637,50.0,54.0,1.6,1.5999999999999994,1.6,1.6,1.6,1.5999999999999994,1.6,1.6,0.33,0.3299999999999999,0.33,0.33,0.33,0.3299999999999999,0.33,0.33,9.208899334179778,9.21801932445568,9.108174747214875,9.295471649352303,7.9913554475297435,7.998532859488423,7.974085393729522,8.03378816322624,9984.6,10293.59090909091,9027.8,10887.6,2954.3,2977.835064935065,2903.7,3082.4,f,100.0,casa_pareada,100.0,casa_pareada | f | sup_mediana 51 m2 | calef: 9985 kWh | acs: 2954 kWh
105,19,191,1.91,48.0,47.42094240837697,46.6,51.95,1.6,1.5999999999999994,1.6,1.6,1.6,1.5999999999999994,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,7.960916821412862,7.911458731626307,7.49986510603501,8.293113984571582,7.943392268488734,7.91729421267447,7.9077963928998205,7.984224202964557,2865.7,3113.186387434555,1806.8,3995.3500000000004,2815.9,2779.0696335078537,2717.6,2933.3,f,100.0,depto,100.0,depto | f | sup_mediana 48 m2 | calef: 2866 kWh | acs: 2816 kWh
105,20,154,1.54,48.349999999999994,48.12467532467532,43.725,52.3,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,8.22319762115332,8.171651552031177,7.490948582816453,8.770205625693311,7.948314613739334,7.936572663415638,7.869298661924625,8.009628910352617,3725.75,4721.561038961038,1790.775,6438.5,2829.8,2810.5324675324673,2614.75,3008.8,f,100.0,depto,100.0,depto | f | sup_mediana 48 m2 | calef: 3726 kWh | acs: 2830 kWh
105,21,168,1.68,53.4,63.03511904761905,51.3,75.2,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.37999999999999995,0.38,0.38,0.38,0.37999999999999995,0.38,0.38,9.167259777561533,9.064500871783363,8.7322373767041,9.660689322958756,7.99930938383834,7.9744313269734866,7.919501634628585,8.213833263669986,9577.349999999999,10683.449404761905,6198.700000000001,15687.6,2977.9,3109.581547619048,2749.4,3690.675,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 53 m2 | calef: 9577 kWh | acs: 2978 kWh
105,22,197,1.97,43.7,49.889340101522826,41.4,54.4,1.6,1.5999999999999996,1.6,1.6,1.6,1.5999999999999996,1.6,1.6,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,9.306795350793445,9.21777123553043,8.85131982211062,9.551032264741579,7.868713402351451,7.945121378081809,7.8235658956194145,8.038770218757747,11011.6,10845.678680203047,6982.6,14058.2,2613.2,2859.957360406091,2497.8,3097.8,f,100.0,casa_aislada,100.0,casa_aislada | f | sup_mediana 44 m2 | calef: 11012 kWh | acs: 2613 kWh
105,23,348,3.4799999999999995,83.2,84.15229885057471,63.1,98.4,1.9,1.9000000000000001,1.9,1.9,1.9,1.9000000000000001,1.9,1.9,0.47,0.46999999999999986,0.47,0.47,0.47,0.46999999999999986,0.47,0.47,9.469853944682514,9.501933934737547,9.270068329282962,9.804641720397269,8.184402170797497,8.157931959226257,7.9991750970687425,8.29387462478774,12962.0,14620.935057471263,10614.625,18116.7,3583.6,3544.943390804597,2977.5,3998.3,d,100.0,casa_aislada,100.0,casa_aislada | d | sup_mediana 83 m2 | calef: 12962 kWh | acs: 3584 kWh
105,24,115,1.15,77.8,79.44695652173912,74.9,91.7,1.7,1.6999999999999993,1.7,1.7,1.7,1.6999999999999993,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,8.909640602443098,8.84177097448493,8.426567371536555,9.134511029786804,8.050480142268567,7.805985850736471,7.080026499922591,8.207892443650854,7402.0,7797.616521739131,4565.8,9269.5,3134.3,2769.12347826087,1187.0,3668.8,d,100.0,casa_aislada,100.0,casa_aislada | d | sup_mediana 78 m2 | calef: 7402 kWh | acs: 3134 kWh
105,25,231,2.31,52.2,51.73982683982685,47.6,55.0,1.7,1.6999999999999993,1.7,1.7,1.7,1.6999999999999993,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,7.764508298140096,7.7185805241593854,7.23118898034829,8.277881043089597,7.812337735724132,7.8030059190218,7.7788394180182125,7.883031643204163,2354.5,2956.696103896104,1380.9,3934.85,2469.9,2513.267532467533,2388.5,2650.9,d,100.0,depto,100.0,depto | d | sup_mediana 52 m2 | calef: 2354 kWh | acs: 2470 kWh
105,26,3363,33.629999999999995,47.2,45.98638120725543,34.4,51.3,1.9,1.8999999999999997,1.9,1.9,1.9,1.8999999999999997,1.9,1.9,0.47,0.46999999999999975,0.47,0.47,0.47,0.46999999999999975,0.47,0.47,7.7951525872013105,7.563735811723681,7.028910400538604,8.422068994316056,7.800818324736988,7.83829903390586,7.5342817722001865,7.898856593264467,2427.8,3148.8352066607195,1127.8,4545.3,2441.6,3925.0296340374894,1870.1,2693.2,d,100.0,depto,100.0,depto | d | sup_mediana 47 m2 | calef: 2428 kWh | acs: 2442 kWh
105,27,247,2.4699999999999998,46.3,44.018623481781376,38.6,52.2,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6,0.33,0.32999999999999996,0.33,0.33,0.33,0.32999999999999996,0.33,0.33,8.101374671228582,8.010512904884264,7.651442781571761,8.374371395633014,7.920737055010272,7.9039949972176595,7.804576588975197,8.039737867125353,3298.0,3509.371659919028,2102.7,4333.55,2752.8,2751.741295546559,2450.8,3100.8,g,100.0,depto,100.0,depto | g | sup_mediana 46 m2 | calef: 3298 kWh | acs: 2753 kWh
105,28,115,1.15,49.8,48.8295652173913,48.45,49.849999999999994,1.1,1.0999999999999996,1.1,1.1,1.1,1.0999999999999996,1.1,1.1,0.28,0.28000000000000014,0.28,0.28,0.28,0.28000000000000014,0.28,0.28,8.275936584675101,8.224864976282182,7.8937203633584705,8.585261460682856,8.00446576036065,7.732996482138275,7.982416346827733,8.00819227902461,3927.2,4186.704347826087,2679.3999999999996,5351.2,2993.3,2795.075652173913,2928.0,3004.5,g,100.0,depto,100.0,depto | g | sup_mediana 50 m2 | calef: 3927 kWh | acs: 2993 kWh
105,29,691,6.909999999999999,51.2,52.84023154848046,45.1,57.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,0.47,0.4699999999999998,0.47,0.47,0.47,0.4699999999999998,0.47,0.47,8.802642773715302,8.782501872063406,8.574678773551767,9.013309145089373,7.817222785508166,7.801466550693954,7.719573989259581,7.9287663216266955,6650.8,7099.35962373372,5294.85,8210.65,2482.0,2508.9590448625186,2251.0,2775.0,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 51 m2 | calef: 6651 kWh | acs: 2482 kWh
105,30,75,0.75,64.8,64.468,54.6,72.6,1.7,1.6999999999999997,1.7,1.7,1.7,1.6999999999999997,1.7,1.7,0.38,0.3799999999999999,0.38,0.38,0.38,0.3799999999999999,0.38,0.38,7.929666492719976,7.945177765743807,7.775525045245988,8.091069761763729,6.773423566186845,6.707377917815425,6.600006544380042,6.84609261859003,2777.5,2966.6746666666663,2380.6,3264.3500000000004,873.3,833.7106666666668,734.1,939.2,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 65 m2 | calef: 2778 kWh | acs: 873 kWh
105,31,193,1.9300000000000002,57.8,57.73886010362693,55.5,61.3,1.7,1.6999999999999995,1.7,1.7,1.7,1.6999999999999995,1.7,1.7,0.38,0.38,0.38,0.38,0.38,0.38,0.38,0.38,8.811398938355264,8.783706018033783,8.567391886948982,8.968064968345946,7.934191062346272,7.9320637620895145,7.904445577924863,7.977830909508058,6709.3,6793.754404145077,5256.4,7847.4,2790.1,2787.104663212435,2708.3,2914.6,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 58 m2 | calef: 6709 kWh | acs: 2790 kWh
105,32,76,0.76,47.0,47.0,47.0,47.0,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,0.38,0.3799999999999999,0.38,0.38,0.38,0.3799999999999999,0.38,0.38,8.459118546767716,8.45906064480345,8.422915476804361,8.497868937364188,7.775989577440603,7.775989577440601,7.775989577440603,7.775989577440603,4716.9,4722.006578947368,4549.15,4903.325,2381.7,2381.7000000000007,2381.7,2381.7,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 47 m2 | calef: 4717 kWh | acs: 2382 kWh
105,33,53,0.53,47.0,47.0,47.0,47.0,1.7,1.7000000000000002,1.7,1.7,1.7,1.7000000000000002,1.7,1.7,0.38,0.3799999999999999,0.38,0.38,0.38,0.3799999999999999,0.38,0.38,8.863120586808206,8.871132457643068,8.833054474133325,8.913819350857198,7.775989577440603,7.775989577440605,7.775989577440603,7.775989577440603,7065.5,7129.66037735849,6856.2,7433.0,2381.7,2381.7,2381.7,2381.7,d,100.0,casa_pareada,100.0,casa_pareada | d | sup_mediana 47 m2 | calef: 7066 kWh | acs: 2382 kWh
106,-1,1983,19.830000000000002,45.4,50.537972768532526,33.9,58.7,1.9,2.0704175152749484,1.9,1.9,1.9,2.0704175152749484,1.9,1.9,0.47,0.460661914460285,0.47,0.47,0.47,0.460661914460285,0.47,0.47,7.5956888924891945,7.235024245819703,6.427620032304621,8.42308011858643,7.858176869572437,7.750278227501826,7.526771410199007,8.178442360770276,1988.6,3663.640897629854,617.7,4549.9,2585.8,5000.372640080767,1856.1,3562.3,d,85.4261220373172,depto,79.87897125567322,ruido / observacion atipica
106,0,50,0.5,58.6,56.644,58.6,58.6,0.6,0.6000000000000001,0.6,0.6,0.6,0.6000000000000001,0.6,0.6,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,10.41015302239443,10.241691877992997,10.280678969583631,10.425429658352082,8.253383883376012,8.19789800777913,8.253383883376012,8.253383883376012,33193.95,29469.676,29214.525,33704.95,3839.6,3655.6220000000003,3839.6,3839.6,i,100.0,casa_pareada,94.0,casa_pareada | i | sup_mediana 59 m2 | calef: 33194 kWh | acs: 3840 kWh
106,1,51,0.51,55.8,57.79019607843138,52.3,67.5,0.6,0.6000000000000001,0.6,0.6,0.6,0.6000000000000001,0.6,0.6,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,8.749510534531431,6.271105746688927,2.4423470353692043,8.956576708991847,8.167777549159096,8.209184568262385,8.167777549159096,8.25077672786856,6306.6,4676.570588235294,10.5,7758.0,3524.5,3683.158823529412,3524.5,3829.6,i,100.0,depto,100.0,depto | i | sup_mediana 56 m2 | calef: 6307 kWh | acs: 3524 kWh
106,2,154,1.54,49.2,48.41168831168831,45.775000000000006,51.9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000001,0.84,0.84,0.84,0.8400000000000001,0.84,0.84,7.447111567111799,7.1348568888902735,6.8626335955327,7.941606681797925,8.016614884101797,7.995857056074959,7.948879687777619,8.059307838360741,1713.95,2458.354545454545,954.975,2810.9500000000003,3029.9,2981.6344155844154,2831.4,3162.1,b,100.0,depto,72.72727272727273,depto | b | sup_mediana 49 m2 | calef: 1714 kWh | acs: 3030 kWh
106,3,259,2.59,50.9,50.21505791505792,47.1,53.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,7.060218822108606,6.563086861727247,6.457308957345102,7.623627087648552,7.907982665728846,7.894319762698518,7.862227722896344,7.937785325969676,1163.7,1467.461003861004,636.35,2045.1,2717.9,2738.0787644787642,2596.3,2800.1499999999996,c,100.0,depto,100.0,depto | c | sup_mediana 51 m2 | calef: 1164 kWh | acs: 2718 kWh
106,4,77,0.77,53.1,53.66103896103897,48.3,54.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.84,0.8400000000000001,0.84,0.84,0.84,0.8400000000000001,0.84,0.84,8.285135022712453,8.401989225561007,8.096969712332527,8.806603769141688,7.939693434382254,7.935649607625723,7.866607291940365,7.952263308657046,3963.5,4935.494805194805,3283.5,6677.2,2805.5,2812.866233766234,2607.7,2841.0,c,100.0,casa_pareada,100.0,casa_pareada | c | sup_mediana 53 m2 | calef: 3964 kWh | acs: 2806 kWh
