document_id,superficie_util,zona_termica,tipo_inmueble,calef_proyec,acs_proyec,u_norm_muro_principal,u_norm_muro_secundario,u_norm_techo_principal,u_norm_techo_secundario,cluster_hdbscan,cluster_probability,cluster_is_noise
e66f862026,42.7,g,casa_aislada,no posee,calefont glp,1.1,1.1,0.28,0.28,20,1.0,False
fbcd752023,47.1,c,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,51,1.0,False
7bd9392022,77.8,d,casa_aislada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,33,0.037811515147903374,False
25ebfa2024,53.1,b,casa_pareada,0,"calefón junkers smart w13 kb 31 s4395 13 litros, gas licuado",4.0,4.0,0.84,0.84,-1,0.0,True
28abd72023,22.2,d,depto,no posee,5 calderas de gas natural genus premium evo hp 150 de 140,1.0,1.0,0.0,0.0,2,0.9810882250857154,False
dbad2f2020,112.0,d,depto,radiadores,caldera con condensación,1.0,1.0,0.0,0.0,-1,0.0,True
f41d3c2023,91.6,d,casa_pareada,no posee,calefont tiro forzado,1.7,1.7,0.38,0.38,7,1.0,False
5744fb2025,62.2,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
ad1c2b2024,50.3,g,casa_aislada,no posee,calefont glp,1.6,1.6,0.33,0.33,20,1.0,False
e401622024,57.8,e,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,54,1.0,False
dbf4232021,57.8,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,43,0.6153846153846154,False
52041b2021,49.0,h,casa_pareada,no posee,calefont glp,1.6,1.6,0.33,0.33,-1,0.0,True
bef82f2019,60.0,a,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,6,1.0,False
3faac62023,52.1,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,58,1.0,False
d39d0c2025,53.1,e,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,54,1.0,False
8b5a6e2019,53.8,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
2719462025,70.4,d,depto,no posee,central de agua caliente para suministro de todos los departamentos,1.9,1.9,0.47,0.47,-1,0.0,True
f1ca242022,47.4,a,depto,no posee,"calefon splendid sb tfi 10 2 ev de 10 litros, gas licuado",4.0,4.0,0.84,0.84,-1,0.0,True
0d9f1d2019,50.1,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
c224d22019,63.6,d,depto,no posee,bomba de calor,1.9,1.9,0.47,0.47,-1,0.0,True
f6c6e92025,52.2,g,casa_aislada,no posee,calefont 7 litros,1.1,1.1,0.28,0.28,17,1.0,False
c0e2d32021,55.9,d,depto,estufa kerosene 3 kw,calefon tiro natural 10 lts +sst,1.7,1.7,0.38,0.38,1,0.9996608826569533,False
2d33682024,54.4,d,depto,no posee,el edificio cuenta con 5 calefont de condensación marca navien,1.9,1.9,0.47,0.47,-1,0.0,True
4f59c62021,93.8,d,casa_aislada,calefactor eléctrico,calefont 10 litros tiro forzado.,1.7,1.7,0.38,0.38,-1,0.0,True
e75c482020,52.8,a,casa_aislada,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,-1,0.0,True
5778c02024,47.4,d,depto,no posee,calefacción central mediante caldera de condensación,1.9,1.9,0.47,0.47,-1,0.0,True
7952622026,57.8,d,depto,sin sistema,calefont tiro forzado 13 lts splendid modelo mvg tfi 13,1.9,1.9,0.47,0.47,50,0.00881953798648314,False
0ee66e2025,54.7,c,depto,no posee,caldera mural a condensación,3.0,3.0,0.6,0.6,-1,0.0,True
d566f22022,50.7,d,depto,no posee,"calefont 13 litros, splendid",3.0,3.0,0.6,0.6,-1,0.0,True
abba802026,46.5,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,59,1.0,False
51cac72022,50.0,f,casa_pareada,"no posee, segun eett",calefont 10 litros tiro forzado,1.6,1.6,0.33,0.33,-1,0.0,True
0ab0e42021,105.8,g,casa_aislada,calefactor a pellet,calefont,1.1,1.1,0.28,0.28,-1,0.0,True
9c441f2023,49.9,d,depto,no posee,"calefont, tiro forzado",1.9,1.9,0.47,0.47,-1,0.0,True
d759e42026,65.4,a,depto,central termica calderas de gas natural,central termica calderas de gas natural,4.0,4.0,0.84,0.84,-1,0.0,True
0f19e82024,44.4,d,depto,no posee,bomba de calor,1.9,1.9,0.47,0.47,-1,0.0,True
6cc5be2018,45.2,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,42,1.0,False
f7e2632024,59.1,d,depto,"central térmica, 3 calderas murales de condensación","central térmica, 3 calderas murales de condensación",1.9,1.9,0.47,0.47,-1,0.0,True
87069b2022,49.9,d,depto,no posee,calefont glp,3.0,3.0,0.6,0.6,37,1.0,False
223cef2025,46.5,d,depto,no posee,caldera centralizada,1.7,1.7,0.38,0.38,-1,0.0,True
27f6e72024,31.0,d,depto,no posee,caldera de condensación,1.9,1.9,0.47,0.47,28,1.0,False
39ba302020,70.8,f,depto,sistema por defecto,sistema por defecto,1.6,1.6,0.33,0.33,-1,0.0,True
644d3b2026,51.3,e,depto,no posee,calefont glp,1.7,1.7,0.38,0.38,-1,0.0,True
a81ad22021,45.2,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,42,1.0,False
f805972024,37.2,a,depto,no posee,termo eléctrico junkers/bosch,4.0,4.0,0.84,0.84,-1,0.0,True
c264c22026,51.5,b,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,3,0.00339213025673568,False
6380b82022,40.0,c,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,51,1.0,False
9fabdd2021,32.1,a,depto,no posee,sistema unitario,4.0,4.0,0.0,0.0,-1,0.0,True
3e310d2024,52.5,d,depto,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,11,1.0,False
f94b312023,50.2,g,depto,no posee,calefont 10 litros tiro forzado,1.6,1.6,0.33,0.33,23,1.0,False
819d8d2025,62.2,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
9bcda62025,48.0,d,depto,no posee,"calefont 10 litros tiro forzado, gas natural",1.9,1.9,0.47,0.47,-1,0.0,True
1045382024,42.0,d,depto,no posee,central termica,1.9,1.9,0.47,0.47,38,0.17142857489551486,False
d40eca2025,48.5,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,1.0,False
98d9162022,28.1,d,depto,no existe,sistema de calentamiento de agua con estanque eléctrico,1.9,1.9,0.47,0.47,-1,0.0,True
40cea92024,63.1,d,casa_aislada,no posee,calefont 7 litros tiro forzado,1.0,1.0,0.0,0.0,2,0.9906197598146202,False
cd6e812025,52.3,g,casa_aislada,no posee,calefon,1.6,1.6,0.33,0.33,17,1.0,False
cda0592021,44.3,e,casa_pareada,no posee,calefont glp,1.7,1.7,0.38,0.38,25,1.0,False
4e2bbf2019,33.9,d,depto,no posee,caldera rinnai sm 175,1.9,1.9,0.47,0.47,-1,0.0,True
fe658c2025,50.9,c,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,3,1.0,False
c27e7e2022,50.6,f,depto,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,32,1.0,False
546d882026,42.7,g,casa_aislada,no posee,calefont glp,1.1,1.1,0.28,0.28,20,1.0,False
53c09e2024,49.8,g,depto,no posee,calefont 10 litros tiro forzado,1.1,1.1,0.28,0.28,23,1.0,False
06553e2026,58.2,d,depto,no posee,calefont tiro forzado,1.7,1.7,0.38,0.38,24,1.0,False
5546942019,44.3,e,casa_pareada,no posee,calefont glp,1.7,1.7,0.38,0.38,25,1.0,False
31dc502024,32.4,d,depto,no posee,caldera de condensación,1.9,1.9,0.47,0.47,28,1.0,False
151f912025,47.7,f,casa_aislada,no posee,calefont glp,1.7,1.7,0.38,0.38,19,0.056458454608419154,False
867ae42023,30.5,d,depto,no posee,caldera central a gas,1.9,1.9,0.47,0.47,30,1.0,False
dc8a162025,46.5,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,59,1.0,False
a2d7892023,81.7,d,casa_pareada,0,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
2cee4a2021,30.3,d,depto,no posee,el edificio cuenta con 2 calderas para el edificio sur y 3 calderas,1.9,1.9,0.47,0.47,8,0.07259158922291108,False
3d6bee2023,40.8,c,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,51,1.0,False
e309802026,45.9,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,59,1.0,False
02853c2026,51.3,b,depto,0,"calefón junkers hidrowind wr13-2 km e31 s4305 13 litros,",4.0,4.0,0.84,0.84,-1,0.0,True
3fcf552023,58.0,d,depto,radiadores eléctricos,termos eléctricos 152lts,1.9,1.9,0.47,0.47,-1,0.0,True
e4ff202023,54.3,e,casa_pareada,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
593a7d2023,39.6,d,depto,no posee,caldera a condensación,1.9,1.9,0.47,0.47,18,1.0,False
01dd562024,70.2,d,depto,no posee,caldera centralizada,1.9,1.9,0.47,0.47,-1,0.0,True
572b3b2025,52.3,b,depto,0,"calefón junkers hidrowind wr13-2 km e31 s4305 13 litros,",4.0,4.0,0.84,0.84,-1,0.0,True
d56b2e2020,38.2,g,depto,no posee,"calefont, tiro forzado",1.6,1.6,0.33,0.33,-1,0.0,True
824b5c2021,44.4,c,casa_pareada,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,3,0.00339213025673568,False
5472d12025,68.0,c,depto,no posee,termo eléctrico rheem 246 litros,4.0,4.0,0.0,0.0,-1,0.0,True
a439462025,57.2,e,casa_pareada,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
Base Pareada c3426a2018,58.7,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,46,1.0,False
ff7c502023,49.3,c,depto,no aplica,calefont glp,4.0,4.0,0.84,0.84,-1,0.0,True
0be9772024,87.1,e,casa_aislada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,33,0.012550881504633415,False
9737c22022,56.0,d,depto,no posee,"calefont 10 litros, splendid",3.0,3.0,0.6,0.6,-1,0.0,True
f30a132025,39.2,a,depto,no posee,"calefon junkers wd10 km e31 s4300, de 10 l y 18,2 kw",4.0,4.0,0.84,0.84,-1,0.0,True
3ba16e2023,52.2,d,casa_pareada,no posee,calefont,1.7,1.7,0.38,0.38,9,1.0,False
c7ad6b2023,49.9,d,depto,no posee,calefont glp,3.0,3.0,0.6,0.6,37,1.0,False
3af10f2019,51.1,d,depto,no posee,calefont 7 glp,1.9,1.9,0.47,0.47,-1,0.0,True
f988ee2020,46.2,f,casa_pareada,no posee,calefont glp,1.7,1.7,0.38,0.38,27,1.0,False
e1ae392025,62.2,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,43,0.29629627934852476,False
b0ff8a2019,51.0,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,48,1.0,False
6bd4502022,51.9,d,casa_pareada,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,36,1.0,False
7e0a682021,95.3,d,depto,radiadores,caldera de condensacíon,1.9,1.9,0.47,0.47,-1,0.0,True
6cc93f2026,102.1,d,casa_aislada,no posee,calefont,1.9,1.9,0.47,0.47,-1,0.0,True
a45f772026,53.1,c,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,3,1.0,False
d424342024,61.5,c,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,3,0.13888888769724875,False
f444622023,59.2,c,depto,no posee,calefon de condensación en cascada,3.0,3.0,0.6,0.6,-1,0.0,True
80277f2022,61.0,d,casa_pareada,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,36,0.2857142711676701,False
e27f5b2025,68.2,e,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,34,0.2688679239785099,False
ae3f622026,44.6,c,depto,no posee,calefont 7 litros tiro forzado,4.0,4.0,0.84,0.84,3,0.3448275944704466,False
50a3cb2021,51.5,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,58,1.0,False
24fabb2024,45.1,f,depto,no posee,calderas de condensación navien npe 32 swe,1.6,1.6,0.33,0.33,-1,0.0,True
71e2202023,72.0,a,depto,no posee,"termo eléctrico marca junkers, modelo elacell excellence",4.0,4.0,0.84,0.84,-1,0.0,True
4c053e2021,53.1,d,depto,radiadores,calefon con condensación,1.9,1.9,0.47,0.47,-1,0.0,True
5b56592022,44.9,d,depto,no considera,calefont,1.9,1.9,0.47,0.47,50,0.00881953798648314,False
3fc8fe2025,55.4,a,depto,no posee,"termo eléctrico anwo van200l, potencia 3.0 kw",4.0,4.0,0.84,0.84,4,1.0,False
b36f1f2025,57.6,f,depto,no posee,calefont glp,1.7,1.7,0.38,0.38,29,1.0,False
a54f132025,47.1,d,depto,no posee,caldera a condensación,1.9,1.9,0.47,0.47,18,1.0,False
db8aaa2024,56.8,d,depto,no posee,calefont 11 litros tiro forzado,1.9,1.9,0.47,0.47,-1,0.0,True
6103ef2024,27.3,d,depto,no posee,central termica,1.9,1.9,0.47,0.47,38,1.0,False
23aa502022,50.4,f,casa_aislada,estufa a parafina marca toyotomi modelo ff-v30t el que tiene,calefon marca mademsa modelo. forzada tfm 10 eco gl el,1.6,1.6,0.33,0.33,-1,0.0,True
a64b652024,37.2,a,depto,no posee,termo eléctrico junkers/bosch,4.0,4.0,0.84,0.84,-1,0.0,True
1e337b2025,51.6,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,58,1.0,False
4be4f22023,42.6,d,depto,no posee,calefon de condensación,1.9,1.9,0.47,0.47,50,0.00881953798648314,False
d3a8032020,48.7,e,depto,no posee,termo eléctrico,1.7,1.7,0.38,0.38,-1,0.0,True
326a6c2022,49.6,d,casa_pareada,no posee,calefont 10 litros tiro forzado,3.0,3.0,0.6,0.6,36,0.00917105697810023,False
6bfc532020,69.5,f,casa_aislada,no posee,calefont 10 litros tiro forzado,1.7,1.7,0.38,0.38,15,1.0,False
ac02bb2024,25.6,d,depto,no posee,central termica,1.9,1.9,0.47,0.47,38,0.9230769824756065,False
24620c2024,48.5,d,depto,no posee,caldera de condensación,1.9,1.9,0.47,0.47,28,1.0,False
60b9862025,48.7,g,casa_aislada,no posee,calefon,1.1,1.1,0.28,0.28,17,1.0,False
f0b0662025,27.8,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,57,0.9500000038609141,False
67b2cf2025,48.7,g,casa_aislada,no posee,calefon,1.1,1.1,0.28,0.28,17,1.0,False
e6fa932023,29.0,d,depto,no posee,central termica,1.9,1.9,0.47,0.47,38,1.0,False
4ce6712026,26.2,d,depto,no posee,caldera condensación,1.9,1.9,0.47,0.47,13,1.0,False
3598b02023,28.2,d,depto,sistema por defecto.,bomba de calor + calderas,1.9,1.9,0.47,0.47,-1,0.0,True
ee7c582023,53.0,f,depto,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,32,1.0,False
6333502026,48.7,e,casa_aislada,no posee,calefont glp,1.7,1.7,0.38,0.38,21,1.0,False
e989082021,48.8,f,casa_aislada,estufa a parafina marca toyotomi modelo ff-v30 el que tiene,calefon marca mademsa modelo forzada tfm 10 eco gl/gn,1.6,1.6,0.33,0.33,-1,0.0,True
e417db2025,49.3,d,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,56,0.37500002413071515,False
2799112025,40.1,d,depto,sin sistema,caldera,1.9,1.9,0.47,0.47,-1,0.0,True
ee349e2026,36.8,d,depto,no posee,caldera condensación,1.9,1.9,0.47,0.47,13,1.0,False
d438262021,41.1,g,depto,no posee,"calefont, tiro forzado",1.6,1.6,0.33,0.33,-1,0.0,True
8a17232019,48.8,f,casa_aislada,estufa a parafina marca toyotomi modelo ff-v30 el que tiene,calefon marca mademsa modelo forzada tfm 10 eco gl/gn,1.6,1.6,0.33,0.33,-1,0.0,True
24ee202025,49.1,d,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,55,0.8500000115827424,False
df09392024,47.0,e,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,34,1.0,False
7eeaf12019,66.8,d,casa_aislada,no posee,calefont 10 litros tiro forzado,1.0,1.0,0.0,0.0,2,1.0,False
7fa83a2026,48.5,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,1.0,False
f4141b2018,55.0,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,43,1.0,False
368bb82021,54.9,c,depto,no posee,cuatro calderas de condensación y cuatro cilindros de inercia,3.0,3.0,0.6,0.6,-1,0.0,True
5393c72023,58.6,d,casa_pareada,no posee,calefont,1.9,1.9,0.47,0.47,10,1.0,False
9f6d3e2026,28.1,d,depto,no posee,termo eléctrico,1.9,1.9,0.47,0.47,8,1.0,False
76afd72022,54.3,d,casa_pareada,no posee,calefont,1.9,1.9,0.47,0.47,10,1.0,False
3916632025,52.4,d,depto,no posee,calefont,1.9,1.9,0.47,0.47,50,1.0,False
9489c02018,53.6,f,casa_aislada,no posee,calefont - sst,1.7,1.7,0.38,0.38,-1,0.0,True
15166c2026,28.1,d,depto,no posee,termo eléctrico,1.9,1.9,0.47,0.47,8,1.0,False
4fc4af2022,49.3,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,0.0,False
dd1e912022,57.9,g,depto,no posee,caldera mural rinnai eco 16/17 gn,1.1,1.1,0.28,0.28,-1,0.0,True
49a8c22023,24.9,d,depto,no posee,central termica,1.9,1.9,0.47,0.47,38,1.0,False
03072f2024,40.8,b,depto,0,"calefon junkers wtd10 km e31, 10 litros, gas licuado de 17,8",4.0,4.0,0.84,0.84,-1,0.0,True
f940862019,49.1,d,depto,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,60,1.0,False
1517812024,49.8,g,depto,no posee,calefont 10 litros tiro forzado,1.1,1.1,0.28,0.28,23,1.0,False
5665cc2021,74.0,d,casa_pareada,opcional,mediante colector solar térmico por termosifón,1.9,1.9,0.47,0.47,-1,0.0,True
84b6122018,42.7,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,42,0.7826087102492029,False
f69b7b2025,62.0,d,casa_pareada,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,36,0.25742572289309534,False
c163752021,61.7,c,depto,no posee,"central térmica calefont condensación, gas licuado, bosch,",4.0,4.0,0.84,0.84,-1,0.0,True
b99a742025,53.1,c,casa_pareada,0,"calefón junkers smart wr13-2 km e31 s4305 13 litros, gas",4.0,4.0,0.84,0.84,-1,0.0,True
9872512024,29.7,d,depto,radiadores electricos,caldera de condensacion,1.9,1.9,0.47,0.47,-1,0.0,True
688a3a2023,54.6,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,45,1.0,False
9965352025,44.8,g,casa_aislada,no posee,calefont 7 litros,1.1,1.1,0.28,0.28,17,1.0,False
0d94512026,31.2,d,depto,no posee,"central térmica eficiente inverter marca ariston, modelo hp150.",1.9,1.9,0.47,0.47,-1,0.0,True
9754e32019,106.6,e,casa_aislada,caldera a gas sin condensacion encendido electronico control,caldera a gas licuado,1.7,1.7,0.38,0.38,-1,0.0,True
012fe22024,48.8,a,depto,no posee,"calefon splendid mvg tfi de 10 litros, de 17,6 kw potencia",4.0,4.0,0.84,0.84,4,1.0,False
477dcc2025,53.6,d,casa_pareada,no posee,calefont glp,1.9,1.9,0.47,0.47,39,1.0,False
f8eda12022,90.9,d,casa_pareada,estufa a gas,calefont,1.9,1.9,0.47,0.47,-1,0.0,True
2293232019,51.1,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,49,1.0,False
832cf62024,58.2,d,depto,no posee,calefont tiro forzado,1.7,1.7,0.38,0.38,24,1.0,False
ac94ca2019,55.0,d,depto,no posee,calefont tiro forzado,1.7,1.7,0.38,0.38,24,1.0,False
af566c2021,49.0,h,casa_pareada,no posee,calefont glp,1.6,1.6,0.33,0.33,-1,0.0,True
95d98c2025,34.6,d,depto,no posee,termo eléctrico,1.9,1.9,0.47,0.47,8,1.0,False
51338d2020,46.2,f,casa_pareada,no posee,calefont glp,1.7,1.7,0.38,0.38,27,1.0,False
d31d582023,50.9,g,casa_aislada,no posee,calefont 12 litros tiro forzado,1.6,1.6,0.33,0.33,-1,0.0,True
065aae2025,40.0,d,depto,no posee,caldera a condensación,1.9,1.9,0.47,0.47,18,1.0,False
80b0d42024,50.0,f,casa_pareada,no posee,calefont glp,1.6,1.6,0.33,0.33,27,0.0,False
bdcb182024,50.3,g,casa_aislada,no posee,calefont glp,1.6,1.6,0.33,0.33,20,1.0,False
74d6ef2021,74.1,d,casa_aislada,estufa a gas,calefont,1.9,1.9,0.47,0.47,-1,0.0,True
cb007f2026,79.4,a,depto,no posee,termo eléctrico,4.0,4.0,0.0,0.0,-1,0.0,True
1b2e632024,26.1,d,depto,no considera,caldera con condensación,1.9,1.9,0.47,0.47,53,1.0,False
8f7db22023,49.8,f,casa_aislada,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,14,0.22884858922265802,False
aac28d2026,49.4,f,depto,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,32,1.0,False
0825642021,50.7,d,depto,no considera,calefont 11 litros,3.0,3.0,0.6,0.6,-1,0.0,True
44be6e2024,58.2,d,depto,no posee,calefont tiro forzado,1.7,1.7,0.38,0.38,24,1.0,False
000a332024,125.0,c,casa_pareada,panel eléctrico de vidrio marca anwo modelo ndfl,calefont marco anwo,3.0,3.0,0.6,0.6,-1,0.0,True
18b0022024,50.0,f,casa_pareada,no posee,calefont glp,1.6,1.6,0.33,0.33,27,0.0,False
cb7d622024,65.8,d,depto,no posee,el edificio cuenta con 5 calefont de condensación marca navien,1.9,1.9,0.47,0.47,-1,0.0,True
a2a7832023,39.0,d,depto,no posee,caldera a condensación,1.9,1.9,0.47,0.47,18,1.0,False
7672ac2024,69.8,f,casa_aislada,no posee,calefont 10 litros tiro forzado,1.6,1.6,0.33,0.33,15,0.33563144940949097,False
b203252023,51.8,c,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,51,1.0,False
73ba852022,55.4,a,depto,no posee,"calefon splendid, master mvg tfi 10, 10 litros, gas licuado",4.0,4.0,0.84,0.84,-1,0.0,True
13a5052025,68.1,d,depto,no posee,5 calderas de condensación ariston evo hp 150,1.9,1.9,0.47,0.47,-1,0.0,True
3268b82024,46.8,d,depto,no considera,caldera con condensación,1.9,1.9,0.47,0.47,53,0.6346154143147263,False
269b802026,47.6,d,depto,no posee,"central térmica eficiente inverter marca ariston, modelo hp150.",1.9,1.9,0.47,0.47,-1,0.0,True
5242132021,70.0,d,depto,radiadores,caldera de condensacíon,1.9,1.9,0.47,0.47,-1,0.0,True
63b2632021,46.1,d,casa_pareada,no posee,calefont 10 litros tiro forzado,1.9,1.9,0.47,0.47,36,1.0,False
e273902025,48.5,d,depto,no posee,"en definición, se utiliza por defecto en precalificación.",1.9,1.9,0.47,0.47,-1,0.0,True
98943c2021,64.0,c,depto,no posee,cuatro calderas de condensación y cuatro cilindros de inercia,3.0,3.0,0.6,0.6,-1,0.0,True
3c70022022,29.0,d,depto,no posee,el edificio cuenta con 4 calderas tipo mural de condensación,1.9,1.9,0.47,0.47,38,0.004070556255695922,False
2623c32020,127.3,d,depto,radiadores,caldera con condensación,1.0,1.0,0.0,0.0,-1,0.0,True
28c0842021,51.1,f,depto,no posee,calefont tiro forzado,1.7,1.7,0.38,0.38,-1,0.0,True
a0171f2024,54.1,a,depto,no posee,"calefon splendid mvg tfi de 10 litros, de 17,6 kw potencia",4.0,4.0,0.84,0.84,4,1.0,False
b644992022,109.3,d,depto,piso radiante,caldera con condensación,1.9,1.9,0.47,0.47,-1,0.0,True
1dab8f2022,39.2,f,casa_aislada,no posee,calefont glp,1.6,1.6,0.33,0.33,19,1.0,False
2688d92023,52.0,f,casa_pareada,no aplica,calefont glp,1.7,1.7,0.38,0.38,26,1.0,False
d918572025,47.3,d,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,55,0.8500000115827424,False
b8b8322023,59.9,d,depto,no posee,calefont tiro forzado 13 litros,1.9,1.9,0.47,0.47,-1,0.0,True
da7c222020,53.4,d,casa_pareada,no posee,calefont 7 litros tiro forzado,1.9,1.9,0.47,0.47,43,1.0,False
92be192021,59.3,d,casa_pareada,no posee,calefón,1.9,1.9,0.47,0.47,-1,0.0,True
5ebfb92024,68.6,d,depto,no posee,calefont,1.9,1.9,0.47,0.47,50,0.2407407269706764,False
af28a52024,95.8,d,casa_pareada,estufa a gas,calefont,1.9,1.9,0.47,0.47,-1,0.0,True
2a0f252023,46.1,f,casa_pareada,no aplica,calefont glp,1.7,1.7,0.38,0.38,26,1.0,False
51afb32025,57.0,e,depto,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,54,1.0,False
a16c832021,50.5,d,depto,no posee,calefont gas licuado,1.9,1.9,0.47,0.47,-1,0.0,True
fbea1f2023,54.1,c,depto,no posee,calefont 7 litros tiro forzado,3.0,3.0,0.6,0.6,51,1.0,False
1801432022,84.5,e,depto,calefacción mediante radiadores electricas,central termica a gas con calderas/calefon en cascada,1.7,1.7,0.38,0.38,-1,0.0,True
3096fa2025,42.6,g,casa_aislada,no posee,calefont 7 litros,1.1,1.1,0.28,0.28,17,1.0,False
7e3ec42021,51.0,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,48,1.0,False
75a4fc2024,48.6,d,depto,no posee,calefont glp,1.9,1.9,0.47,0.47,44,0.0,False
885c9d2025,47.0,e,casa_pareada,no posee,calefont 7 litros tiro forzado,1.7,1.7,0.38,0.38,34,1.0,False
eda0fc2018,124.3,g,casa_aislada,no posee,calefont 7 litros tiro forzado,1.6,1.6,0.33,0.33,-1,0.0,True
247f5d2023,49.3,c,depto,no aplica,calefont glp,4.0,4.0,0.84,0.84,-1,0.0,True
